Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
40.0,3,11.0,2,4.0,5.0,6.0,1,5,0,0.0,25475.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
30.0,3,8.0,3,3.0,4.0,2.0,0,3,1,0.0,17476.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
38.0,3,16.0,2,3.0,3.0,2.0,1,3,1,0.0,20666.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
30.0,1,15.0,4,6.0,5.0,3.0,1,3,0,2.0,20797.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
36.0,1,15.0,3,3.0,3.0,3.0,0,5,1,2.0,20947.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
42.0,1,10.0,2,3.0,3.0,2.0,0,1,0,0.0,32126.0,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True
32.0,1,14.0,3,4.0,3.0,5.0,0,3,1,1.0,24593.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
39.0,1,6.0,3,3.0,3.0,1.0,0,3,1,0.0,17232.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
36.0,3,25.0,4,4.0,5.0,3.0,0,4,1,1.0,27747.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
27.0,1,12.0,3,5.0,3.0,3.0,1,2,0,2.0,21044.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
35.0,3,14.0,3,4.0,3.0,5.0,1,5,1,2.0,25377.0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
32.0,3,9.0,3,4.0,3.0,3.0,1,1,1,1.0,28530.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
35.0,1,34.0,4,4.0,4.0,4.0,0,3,1,1.0,20989.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
37.0,3,7.0,3,4.0,3.0,3.0,1,3,1,2.0,24879.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
38.0,3,11.0,3,4.0,3.0,6.0,0,4,1,1.0,21471.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
54.0,1,9.0,2,3.0,3.0,4.0,0,5,0,0.0,32126.0,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
42.0,1,9.0,4,5.0,3.0,4.0,1,2,0,1.0,25489.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
39.0,1,25.0,3,6.0,3.0,5.0,1,5,0,2.0,24489.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
37.0,1,16.0,4,2.0,4.0,3.0,0,5,1,1.0,21488.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
28.0,1,6.0,2,3.0,5.0,3.0,0,4,0,0.0,17080.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
24.0,3,6.0,3,3.0,4.0,2.0,1,4,1,2.0,18202.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
49.0,1,24.0,3,3.0,3.0,2.0,1,1,0,0.0,21804.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
20.0,1,16.0,3,4.0,5.0,3.0,0,3,0,2.0,21230.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
36.0,1,30.0,3,5.0,3.0,5.0,1,4,1,1.0,24594.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
30.0,1,7.0,3,4.0,3.0,2.0,1,3,1,1.0,23465.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
37.0,1,19.0,3,5.0,3.0,2.0,0,2,1,1.0,27536.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
42.0,3,14.0,2,3.0,4.0,1.0,0,3,0,1.0,21825.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
32.0,1,30.0,3,3.0,3.0,2.0,0,4,1,2.0,20309.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
38.0,1,9.0,2,3.0,3.0,4.0,1,5,0,0.0,13926.0,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False
59.0,1,7.0,3,6.0,3.0,4.0,1,1,1,2.0,24338.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
34.0,3,29.0,4,4.0,4.0,2.0,0,2,0,2.0,24824.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
38.0,3,20.0,3,3.0,4.0,1.0,0,5,1,2.0,24924.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
53.0,1,9.0,3,5.0,3.0,2.0,0,3,1,1.0,21890.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
55.0,3,24.0,2,3.0,4.0,4.0,0,2,0,1.0,31835.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
43.0,3,7.0,2,4.0,3.0,3.0,0,3,1,1.0,23585.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
35.0,1,16.0,3,5.0,4.0,3.0,0,1,1,1.0,27299.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
22.0,1,10.0,4,5.0,3.0,3.0,0,5,1,2.0,21908.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
50.0,3,34.0,2,4.0,5.0,5.0,1,5,0,0.0,25854.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
39.0,1,36.0,3,4.0,3.0,5.0,0,1,0,1.0,24939.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
45.0,1,8.0,3,4.0,3.0,2.0,0,3,1,1.0,17274.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
28.0,1,15.0,4,4.0,3.0,3.0,0,4,1,3.0,22123.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
39.0,1,22.0,4,5.0,3.0,2.0,1,5,1,3.0,30188.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
32.0,3,25.0,3,5.0,3.0,4.0,0,3,1,2.0,24610.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
35.0,1,6.0,2,4.0,3.0,7.0,0,2,1,1.0,17258.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
36.0,1,9.0,3,5.0,4.0,4.0,0,4,1,1.0,28952.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
18.0,1,14.0,3,3.0,3.0,2.0,0,5,1,0.0,16904.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
33.0,1,6.0,3,3.0,3.0,2.0,1,3,1,0.0,17686.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
44.0,2,6.0,2,3.0,3.0,5.0,1,5,1,1.0,20743.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
38.0,1,14.0,2,4.0,3.0,6.0,0,1,0,1.0,32126.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
27.0,3,8.0,3,5.0,4.0,3.0,1,5,1,1.0,17517.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
44.0,1,28.0,4,4.0,3.0,2.0,0,4,1,3.0,20936.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
43.0,1,16.0,2,4.0,3.0,2.0,0,3,0,0.0,20257.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
34.0,1,14.0,2,3.0,5.0,4.0,0,5,1,0.0,20121.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
31.0,1,23.0,3,4.0,3.0,3.0,0,1,0,1.0,21540.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
39.0,1,15.0,3,3.0,4.0,7.0,0,2,1,0.0,21782.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
18.0,3,16.0,3,4.0,3.0,2.0,0,2,1,2.0,16200.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
41.0,1,9.0,3,5.0,3.0,2.0,1,3,0,1.0,21020.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
52.0,1,13.0,2,3.0,4.0,1.0,0,3,1,1.0,25445.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
45.0,2,10.0,2,5.0,3.0,5.0,0,1,1,1.0,24756.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
31.0,1,9.0,3,3.0,3.0,1.0,0,4,1,2.0,28675.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
41.0,1,21.0,3,5.0,3.0,3.0,0,3,1,2.0,32126.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
52.0,3,8.0,3,4.0,3.0,2.0,1,1,1,0.0,32126.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
33.0,3,6.0,2,1.0,5.0,3.0,0,3,0,1.0,20376.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
32.0,1,14.0,3,4.0,3.0,3.0,1,4,1,2.0,25821.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
32.0,3,14.0,2,1.0,3.0,2.0,0,5,0,0.0,21209.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
58.0,3,16.0,2,3.0,3.0,1.0,0,3,0,1.0,28872.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False
48.0,1,8.0,3,1.0,4.0,6.0,0,2,0,2.0,17559.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
19.0,1,16.0,3,4.0,4.0,2.0,1,5,0,2.0,16859.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
41.0,1,13.0,4,4.0,3.0,2.0,0,5,1,3.0,31915.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
30.0,3,27.0,3,4.0,3.0,4.0,0,1,1,1.0,25609.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
32.0,1,7.0,4,4.0,5.0,3.0,0,5,1,1.0,22826.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
33.0,3,33.0,4,4.0,3.0,2.0,0,4,1,3.0,23143.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
49.0,3,14.0,2,4.0,4.0,7.0,0,4,1,1.0,28120.0,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False
32.0,3,13.0,4,3.0,3.0,6.0,0,5,1,3.0,24138.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
28.0,1,6.0,2,4.0,4.0,2.0,0,4,0,0.0,17596.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
43.0,3,22.0,3,3.0,3.0,6.0,1,3,0,0.0,31064.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
29.0,1,9.0,4,5.0,4.0,2.0,0,1,0,3.0,21879.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
32.0,1,8.0,3,3.0,3.0,1.0,0,5,1,1.0,18068.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
36.0,1,17.0,3,4.0,4.0,2.0,0,4,1,1.0,21499.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
25.0,1,9.0,3,4.0,3.0,3.0,1,3,1,2.0,22438.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
53.0,3,8.0,2,4.0,4.0,3.0,0,2,0,1.0,22525.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
38.0,1,8.0,3,3.0,3.0,7.0,1,4,0,0.0,18057.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
30.0,3,34.0,3,4.0,3.0,3.0,0,3,0,1.0,26317.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
47.0,3,17.0,4,5.0,3.0,4.0,1,2,1,2.0,27749.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
24.0,1,24.0,2,3.0,3.0,1.0,0,4,1,0.0,17774.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
30.0,1,9.0,2,3.0,3.0,5.0,0,3,1,0.0,17097.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
48.0,3,9.0,3,4.0,3.0,2.0,1,1,1,2.0,23215.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
55.0,1,14.0,2,4.0,4.0,2.0,1,3,1,1.0,28577.0,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False
47.0,3,9.0,4,4.0,3.0,6.0,1,3,0,3.0,29046.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
36.0,2,14.0,3,4.0,5.0,1.0,0,1,0,1.0,17342.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
53.0,1,29.0,3,3.0,3.0,7.0,0,5,1,1.0,29275.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
53.0,1,15.0,3,4.0,5.0,2.0,0,1,1,2.0,21628.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
34.0,3,12.0,3,4.0,3.0,3.0,1,1,0,2.0,21529.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
39.0,2,7.0,3,2.0,3.0,3.0,0,4,1,1.0,21522.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
54.0,1,8.0,2,3.0,3.0,1.0,0,4,0,0.0,28549.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
25.0,3,11.0,3,4.0,3.0,3.0,1,5,1,1.0,22840.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
55.0,3,10.0,3,4.0,5.0,4.0,0,4,1,2.0,24618.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
50.0,1,6.0,3,3.0,3.0,1.0,0,5,0,2.0,32126.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False
45.0,3,7.0,4,4.0,5.0,7.0,1,2,0,1.0,24132.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
38.0,3,8.0,2,3.0,5.0,4.0,0,4,0,1.0,21893.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
30.0,1,14.0,4,5.0,3.0,7.0,0,5,1,2.0,21210.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
30.0,1,8.0,2,3.0,3.0,1.0,0,4,1,0.0,17564.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
34.0,3,9.0,2,5.0,3.0,6.0,0,1,1,0.0,21029.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
48.0,3,13.0,3,3.0,5.0,5.0,0,4,1,1.0,20486.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
34.0,3,15.0,3,3.0,3.0,2.0,0,1,0,0.0,20714.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
46.0,3,15.0,3,4.0,3.0,2.0,0,5,0,1.0,24619.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
47.0,1,15.0,3,3.0,3.0,5.0,0,3,1,0.0,17105.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
32.0,1,16.0,1,3.0,3.0,3.0,0,1,0,0.0,26244.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
28.0,1,15.0,3,2.0,3.0,2.0,0,4,0,1.0,22195.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
36.0,3,23.0,4,4.0,4.0,2.0,0,2,1,3.0,26698.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
36.0,1,24.0,3,3.0,3.0,3.0,0,3,0,1.0,22779.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
28.0,1,25.0,3,4.0,5.0,2.0,0,3,1,1.0,18196.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
36.0,1,14.0,4,5.0,3.0,3.0,0,3,1,1.0,21368.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
34.0,3,14.0,3,1.0,3.0,2.0,0,1,0,2.0,21799.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
37.0,1,9.0,4,4.0,3.0,6.0,0,5,1,1.0,21221.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
27.0,1,7.0,4,5.0,3.0,3.0,0,1,0,1.0,20685.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
36.0,1,24.0,3,3.0,3.0,3.0,0,3,1,0.0,22779.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
25.0,3,10.0,4,4.0,3.0,2.0,0,2,1,1.0,23255.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
35.0,3,31.0,3,5.0,4.0,2.0,1,5,1,1.0,23277.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
54.0,1,14.0,3,2.0,3.0,5.0,0,1,0,2.0,32126.0,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
44.0,3,6.0,3,3.0,5.0,6.0,1,2,0,0.0,20454.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
54.0,1,6.0,2,3.0,3.0,1.0,0,5,1,1.0,25502.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
54.0,3,8.0,2,4.0,3.0,7.0,0,5,1,1.0,25686.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
31.0,1,9.0,4,4.0,4.0,3.0,0,3,0,1.0,30594.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
38.0,1,8.0,3,4.0,4.0,5.0,0,3,0,0.0,17468.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
26.0,1,6.0,3,4.0,3.0,2.0,0,2,1,0.0,17007.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
51.0,1,15.0,3,3.0,3.0,4.0,0,3,1,0.0,17075.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
37.0,3,15.0,4,5.0,5.0,3.0,0,1,0,1.0,26265.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
57.0,3,13.0,3,2.0,5.0,2.0,0,3,1,1.0,31890.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
40.0,1,8.0,2,4.0,3.0,3.0,0,5,0,1.0,17809.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
37.0,3,25.0,2,3.0,4.0,2.0,1,5,0,0.0,22642.0,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False
36.0,1,9.0,3,1.0,5.0,7.0,0,1,1,2.0,21842.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
39.0,1,10.0,3,4.0,3.0,5.0,1,5,0,1.0,13926.0,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False
34.0,3,16.0,2,3.0,3.0,2.0,1,1,0,1.0,17220.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
36.0,1,32.0,3,4.0,3.0,3.0,1,3,0,2.0,29066.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
34.0,1,8.0,3,4.0,3.0,4.0,0,5,1,0.0,17768.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
37.0,1,8.0,3,4.0,3.0,7.0,1,3,0,2.0,17090.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
32.0,1,31.0,4,5.0,5.0,3.0,0,5,0,3.0,25490.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
39.0,1,7.0,4,4.0,5.0,3.0,0,4,1,3.0,32126.0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
38.0,1,21.0,4,4.0,5.0,3.0,0,4,1,2.0,21712.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
38.0,3,6.0,2,4.0,3.0,5.0,0,1,0,1.0,23686.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
29.0,1,6.0,2,4.0,5.0,2.0,1,1,0,0.0,17319.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
24.0,3,8.0,3,4.0,4.0,3.0,1,5,1,2.0,19901.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
20.0,1,32.0,3,2.0,3.0,3.0,1,5,1,1.0,21672.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
24.0,1,27.0,2,4.0,5.0,1.0,0,3,0,0.0,17296.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
34.0,3,16.0,2,3.0,3.0,2.0,1,2,0,1.0,17220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35.0,2,30.0,3,4.0,5.0,2.0,1,3,1,1.0,28628.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
29.0,1,10.0,4,4.0,4.0,2.0,0,4,0,1.0,26333.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
45.0,1,17.0,4,4.0,3.0,3.0,1,3,1,3.0,21614.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
37.0,1,21.0,4,4.0,3.0,2.0,1,5,1,3.0,25264.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
